Price Date,Open Price,High Price,Low Price,Close Price,Trade Value,Number Of Trades,Traded Quantity
08-01-2019,674.95,677.45,668.55,670.05,5801122720,134369,8621545
07-01-2019,665,673.6,661.5,671.7,5370973787,132736,8046340
04-01-2019,671.75,673.9,651,661.05,5208304589,187590,7889310
03-01-2019,672,677,663.1,669.15,4571929258,125781,6827249
02-01-2019,666,674,662.05,669.05,4968962633,108094,7416655
01-01-2019,660.95,666.3,654.15,665.05,1944579423,45422,2943390
31-12-2018,660,662,655.8,658.95,2223919550,65442,3373319
28-12-2018,663.35,663.5,653.3,656.95,3118076702,105527,4736598
27-12-2018,652.75,663.25,649,656.8,10092126951,182988,15333902
26-12-2018,647,647,637.35,644.05,3965160752,129003,6178552
24-12-2018,657,658.8,647.6,649,5468562526,140084,8379825
21-12-2018,659.5,659.5,643.45,646.2,8335493758,228130,12802132
20-12-2018,660,671.55,656.4,667.05,7776239037,237519,11705260
19-12-2018,671.55,671.55,661.1,664.85,5517046525,263253,8295459
18-12-2018,686.5,686.5,674.55,676.6,5451686819,191277,8021298
17-12-2018,711.85,711.85,692.75,694.4,3334376899,95026,4778465
14-12-2018,697.45,713.7,694.4,706.05,6749101215,158039,9560576
13-12-2018,682,700,680,697.75,5191853566,187302,7521474
12-12-2018,677.1,680.65,670.6,678.5,4675985776,92411,6926183
11-12-2018,669.2,681.9,660.6,674.5,4787161579,204697,7120933
10-12-2018,669.9,683.8,665.2,669.2,3438717513,119910,5121196
07-12-2018,672,685.75,665.6,682.8,3771508979,125999,5553948
06-12-2018,676.1,685.45,664.55,668.5,5403659738,229269,8039771
05-12-2018,683,683.65,672.5,681.4,3515206694,96257,5177288
04-12-2018,672.55,688.25,671.3,685.25,5345133354,129170,7827923
03-12-2018,673.15,679,665.95,670.35,5539597359,103845,8260890
30-11-2018,661,672,660.95,667.45,6972740710,118396,10445773
29-11-2018,671,674.9,658.8,661.05,8937609219,170549,13399070
28-11-2018,640.95,668.7,640,666.4,11683706177,310146,17719890
27-11-2018,625.5,641,625.3,638.9,7800040731,200385,12285851
26-11-2018,621,628,599.85,621.45,9252894701,263089,15075209
22-11-2018,622.25,628.15,616.75,620.75,4133099492,120189,6632975
21-11-2018,640,640.05,612.1,619.1,8884401044,306110,14359086
20-11-2018,651.7,656,640.1,641.4,3474899740,105300,5384830
19-11-2018,659,662,649.25,651.7,3928880482,96075,6018930
16-11-2018,659.9,662.5,644.2,650.85,5579053175,153414,8583785
15-11-2018,654,666,646.7,656.4,3642738196,130605,5513390
14-11-2018,665.7,665.7,640.5,653.2,4750599516,174358,7323026
13-11-2018,663.5,667.75,656.3,665.7,2746782461,129103,4137808
12-11-2018,666,676.4,662.3,664.2,4767832302,120785,7118080
09-11-2018,679,679,655.5,659.5,6411724146,244092,9694143
07-11-2018,673,677.5,672,675.5,512188500.7,31522,758956
06-11-2018,667.9,675,660.65,666.45,4662445094,240509,6975525
05-11-2018,663.5,668.6,657,666,3841307501,140183,5799426
02-11-2018,665.95,675.8,660.1,662.25,4427642405,148487,6654067
01-11-2018,689.7,689.7,659.6,666.7,3932276784,125725,5860244
31-10-2018,663.9,692.95,663.05,686.4,8142844240,223319,11947995
30-10-2018,641.1,663.8,637.45,659.6,5780678040,148842,8793411
29-10-2018,633.7,650.55,631.5,644.75,4552389118,123494,7137446
26-10-2018,645.3,648.7,629.9,633.6,3477864472,111447,5464141
25-10-2018,643,656.35,636.25,648.75,5355339309,196622,8270469
24-10-2018,663,666.5,647.15,649.8,4612127164,151398,7058164
23-10-2018,675.95,682,653.3,657.6,6001591448,206699,9041701
22-10-2018,688.7,695.05,673.8,679.95,4531381462,118989,6672840
19-10-2018,687,687.7,678,683.55,7110757251,245258,10421001
17-10-2018,710,721.8,701.35,705.35,14487628785,280701,20360697
16-10-2018,710,713.9,689.4,695.25,8139197321,266266,11588963
15-10-2018,688.6,705,681.5,698.8,4301952211,121763,6222176
12-10-2018,676.4,684.05,661.5,678.8,6002268067,214848,8909221
11-10-2018,685,692.9,663.3,673.35,7427150380,285534,10985897
10-10-2018,719.9,719.9,695.4,700.45,6234700033,219744,8866251
09-10-2018,717.1,722.4,702.65,717.75,4818903577,116349,6777212
08-10-2018,725.05,728.7,709.25,714.45,5205581862,244347,7259306
05-10-2018,713,731.5,709.3,724.6,6130589981,141622,8543578
04-10-2018,728.5,729.75,702.5,707.2,4389159561,150299,6173037
03-10-2018,743.8,751.95,726.3,728.5,5752480100,184479,7792464
01-10-2018,737.5,754.9,733,746.65,6148484239,160489,8252398
28-09-2018,721,734.55,715.2,730.05,5452629800,166682,7490031
27-09-2018,722,730.8,717.45,724.8,10576733252,147797,14592616
26-09-2018,731.2,731.85,712,717.85,4756877824,110456,6599606
25-09-2018,718.25,736,717,726.2,6988194861,223780,9602273
24-09-2018,706.5,729.95,706.5,718.25,6232738763,183918,8637881
21-09-2018,713.85,717.4,692,705.3,10137378694,238115,14350769
19-09-2018,727,727,713.2,719.75,3488751299,142071,4849498
18-09-2018,730,730,717,719.1,5567951789,116715,7729732
17-09-2018,735,740,724.6,725.95,3966013456,124216,5427054
14-09-2018,741.9,745,729.05,733.7,5810118483,191430,7896514
12-09-2018,744.4,746.5,736.25,742.9,3436370099,144311,4636617
11-09-2018,735.9,744.75,732,734.3,5143145756,137146,6963561
10-09-2018,737.75,747,729.4,730.85,4145245236,112735,5629871
07-09-2018,734.35,735.15,723.8,732.8,4758936855,190264,6510605
06-09-2018,732.55,735.5,724.1,727.15,4087988682,134849,5598659
05-09-2018,741.95,744.05,725.4,729.9,6362539535,202826,8658978
04-09-2018,722,748.5,716,737.15,11359156599,258728,15370124
03-09-2018,1449,1467.9,1430,1434.25,7964966273,134643,5488164
31-08-2018,1425.1,1454.3,1421.1,1441.1,7825437138,124025,5437932
30-08-2018,1412.8,1421.55,1396.15,1416.2,8124160894,96074,5753981
29-08-2018,1433.6,1433.6,1405.15,1410.1,3989010655,89895,2823248
28-08-2018,1417.2,1438.4,1411.5,1424.7,4638524929,100357,3248445
27-08-2018,1383,1419.95,1381.4,1415.4,4930091751,132478,3506475
24-08-2018,1396.5,1401.9,1376.1,1378.3,4889394601,109805,3526500
23-08-2018,1393,1401.5,1385.35,1397.4,5374993201,180710,3858591
21-08-2018,1390,1396,1373.75,1383.95,5774338650,126003,4180741
20-08-2018,1388,1407.95,1373.5,1384.25,11183093868,249766,8050938
17-08-2018,1430.9,1437.65,1423,1430.35,4571856691,122779,3195204
16-08-2018,1414.95,1434.9,1411.25,1429.55,4727597210,115380,3313387
14-08-2018,1413.95,1424.55,1404,1408.3,4350014453,102688,3075660
13-08-2018,1390,1409.85,1378.7,1408.75,6991140982,138356,4989873
10-08-2018,1385.8,1389,1373.05,1385.45,3299401064,82581,2389760
09-08-2018,1373.65,1389.45,1373.65,1379.95,4427681633,134300,3204762
08-08-2018,1371.8,1372.5,1353.3,1362.75,2719109393,80731,1996179
07-08-2018,1374,1379.95,1360.65,1367.95,5022426261,100730,3675764
06-08-2018,1366.05,1375,1347.5,1360.65,4197345187,68270,3089465
03-08-2018,1366.2,1366.2,1356,1364.1,2702515816,70696,1985195
02-08-2018,1359.6,1366.75,1350.15,1353.65,4031719297,87744,2970371
01-08-2018,1363.8,1368.45,1351,1354.05,3169781273,106719,2337853
31-07-2018,1348.55,1370,1335.55,1365.1,5367357705,122270,3971998
30-07-2018,1370,1373,1348,1351,4348358645,193055,3204985
27-07-2018,1373.2,1389,1368.3,1373.45,4470848815,101649,3246616
26-07-2018,1378.55,1390.4,1369.2,1373.25,5070228477,139712,3681109
25-07-2018,1379,1393.8,1365.45,1383.75,4797085714,110230,3468461
24-07-2018,1374.4,1382.4,1356,1377.15,4224648379,104916,3086123
23-07-2018,1352.15,1368,1336.25,1355.95,5181886478,104002,3837851
20-07-2018,1326,1367.15,1321.3,1348.1,7913782037,149871,5852869
19-07-2018,1323,1331.9,1309.1,1316.7,3373347801,133339,2559432
18-07-2018,1339.8,1343.4,1314,1322.55,4584405277,134074,3459508
17-07-2018,1329.7,1349.5,1312.7,1327.9,7439721782,114793,5580845
16-07-2018,1317.4,1384.4,1287.7,1332.85,23785647476,357607,17672340
13-07-2018,1315,1331.6,1298.35,1317.4,12822503746,205562,9748079
12-07-2018,1326.1,1327.1,1284.45,1294.35,8621906526,189258,6636120
11-07-2018,1317.55,1342.1,1291.35,1320.45,7837362262,131426,5949916
10-07-2018,1308.5,1315.45,1294.3,1301.4,3898613178,109336,2987244
09-07-2018,1297,1303,1279.05,1298.85,4299340435,95341,3322499
06-07-2018,1290.25,1301.85,1269,1284.25,7183683022,181138,5607678
05-07-2018,1347.1,1347.25,1268.1,1284,10982144289,274864,8509951
04-07-2018,1352.05,1352.65,1338.85,1345.2,3381023805,156409,2512861
03-07-2018,1331.9,1357.9,1331.75,1353.75,5474101849,140810,4063726
02-07-2018,1314,1340,1314,1334.7,3200195814,80512,2415072
29-06-2018,1298.05,1315,1283.25,1307.2,6469891050,164216,4983300
28-06-2018,1276.3,1298,1276.25,1289.6,7093380059,159341,5498409
27-06-2018,1283.95,1293.45,1265.6,1270,4456049393,107138,3476071
26-06-2018,1269,1283.9,1266.25,1277.85,2863258907,102746,2241752
25-06-2018,1257.15,1278.8,1254,1272.45,4913363830,137153,3865589
22-06-2018,1243,1255.5,1241.2,1247.85,2714312670,91644,2171559
21-06-2018,1245.95,1256.5,1236,1246.55,3617383651,138481,2899395
20-06-2018,1248.5,1252.35,1238,1243.15,3344140004,92693,2685901
19-06-2018,1263,1263.4,1238.05,1241.6,4694786854,148052,3772850
18-06-2018,1284,1291.25,1262.35,1267.4,5229499471,127326,4107423
15-06-2018,1237,1291.5,1235,1281.25,12644285284,156513,9978880
14-06-2018,1253,1253,1234.1,1239.7,4721843711,142371,3799424
